welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,participant,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,guess_reached.rt,guess_reached.duration,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,letter_options,recall_select.started,recall_select.stopped,recall_selection.keys,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,recall_reached.rt,recall_reached.duration,recall_selection.rt,recall_selection.duration,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0418,3.0418,0,47,47,54,1,Read,0.948338718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0419,3.0419,0,48,48,48,1,Read,0.877720868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.042,3.042,0,49,49,42,1,Read,0.857880795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0421,3.0421,0,50,50,56,1,Read,0.726152401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0421,3.0421,0,51,51,45,1,Guess,0.864516127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0421,3.0421,0,52,52,53,1,Guess,0.760268311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0423,3.0423,0,53,53,13,1,Guess,0.077153982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0424,3.0424,0,54,54,72,1,Read,0.369020382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0424,3.0424,0,55,55,0,1,Read,0.94283429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0426,3.0426,0,56,56,17,1,Guess,0.996842566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0427,3.0427,0,57,57,66,1,Read,0.766353221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0427,3.0427,0,58,58,38,1,Read,0.734814934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0429,3.0429,0,59,59,69,1,Guess,0.830019976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0429,3.043,0,60,60,11,1,Guess,0.559775859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0431,3.0431,0,61,61,16,1,Read,0.928653387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0431,3.0431,0,62,62,2,1,Read,0.726627601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0433,3.0433,0,63,63,32,1,Read,0.251598655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0434,3.0434,0,64,64,31,1,Guess,0.01888688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0435,3.0435,0,65,65,59,1,Guess,0.010896867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0436,3.0436,0,66,66,62,1,Read,0.615798818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0437,3.0437,0,67,67,26,1,Read,0.512063408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0438,3.0438,0,68,68,41,1,Guess,0.606804961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0438,3.0438,0,69,69,27,1,Guess,0.120565601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0439,3.0439,0,70,70,49,1,Guess,0.724637629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.044,3.044,0,71,71,68,1,Read,0.855184076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0441,3.0441,0,72,72,23,1,Guess,0.625660111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0442,3.0442,0,73,73,39,1,Guess,0.480799568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0443,3.0443,0,74,74,15,1,Guess,0.384886084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0444,3.0444,0,75,75,46,1,Read,0.983804982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0444,3.0444,0,76,76,60,1,Read,0.325904178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,3.0445,3.0445,0,77,77,63,1,Guess,0.499110597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,3.0447,12.5895,space,9.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,12.5896,22.899,space,10.2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,22.8991,34.223,space,11.3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,34.2234,59.319,space,25.0733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3193,79.6868,space,20.3405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6964,81.6761,81.678,81.681,,81.6811,81.6833,,81.6833,81.6841,Read,81.6843,84.6765,,0,0,0,2,1,Hund,Pfote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6775,86.6921,86.694,89.6927,,89.6941,91.6935,,91.6936,93.693,Guess,93.695,96.6926,,0,1,1,3,1,Park,Baum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6932,98.6876,98.6891,101.6875,,101.6893,103.677,,103.6771,105.6722,Guess,105.6743,108.6611,,0,2,2,1,1,Frühstück,Brot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.662,110.6607,110.6617,110.6629,,110.6634,110.6641,,110.6641,110.6641,Read,110.6647,113.6602,,0,3,3,0,1,Wand,Fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.6608,117.9963,space,4.3186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.9942,124.9895,,124.9912,126.9783,g,,,Guess,126.9804,129.9732,,,,,,,Experiment,Versuch,,,,,,118.0064,121.993,1.002,,129.9741,129.9763,,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9797,133.981,,133.9815,133.9823,,,,Read,133.9828,136.974,,,,,,,Scheidung,Anwalt,,,,,,129.9772,133.9784,,,136.9741,136.9742,,0,1,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.9754,140.9769,,140.9774,140.9782,,,,Read,140.9787,143.9745,,,,,,,Humor,Komödie,,,,,,136.975,140.9741,,,143.9745,143.9747,,0,2,2,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.9644,150.9638,,150.965,152.9636,,,,Guess,152.9656,155.9642,,,,,,,Häftling,Verurteilter,,,,,,143.9758,147.9632,,,155.9643,155.9644,,0,3,3,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.9602,162.9645,,162.9656,164.9642,g,,,Guess,164.966,167.9643,,,,,,,Winkel,Kurve,,,,,,155.9655,159.9589,1.1691,,167.9644,167.9645,,0,4,4,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.9605,174.9602,,174.9612,176.9656,g,,,Guess,176.968,179.9605,,,,,,,Akrobatin,Seil,,,,,,167.9654,171.9591,0.9516,,179.9606,179.9607,,0,5,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.9615,183.963,,183.9639,183.9651,,,,Read,183.9662,186.966,,,,,,,Schuh,Stiefel,,,,,,179.9615,183.9601,,,186.9661,186.9663,,0,6,6,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.9667,193.9667,,193.9681,195.9618,f,,,Guess,195.9642,198.9648,,,,,,,Kante,Messer,,,,,,186.9678,190.9656,0.8017,,198.965,198.9651,,0,7,7,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.9674,205.9673,,205.9693,207.9679,h,,,Guess,207.97,210.9671,,,,,,,Vers,Poesie,,,,,,198.9665,202.966,0.852,,210.9673,210.9674,,0,8,8,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.9696,217.9633,,217.9644,219.9678,h,,,Guess,219.9694,222.9624,,,,,,,Küche,Tisch,,,,,,210.9686,214.968,0.652,,222.9626,222.9627,,0,9,9,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.9535,226.9549,,226.9554,226.9561,,,,Read,226.9569,229.9466,,,,,,,Schauspielerin,Frau,,,,,,222.9639,226.952,,,229.9467,229.9468,,0,10,10,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,074623,42,weiblich,2025-01-08_14h35.23.856,guess,2024.2.4,Win32,60.24096386,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.9539,233.9555,,233.956,233.9569,,,,Read,233.9578,236.9522,,,,,,,Diskussion,Vorlesung,,,,,,229.9483,233.9527,,,236.9523,236.9524,,0,11,11,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
