welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,participant,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,guess_reached.rt,guess_reached.duration,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,recall_reached.rt,recall_reached.duration,recall_select.started,recall_select.stopped,recall_selection.keys,recall_selection.rt,recall_selection.duration,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.672,85.671,85.673,85.674,,85.675,85.676,,85.676,85.677,Read,85.677,88.672,,0,3,3,1,1,Frühstück,Brot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.672,93.738,space,5.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.739,100.738,,100.741,102.738,h,,,Guess,102.74,105.738,,,,,,,Vers,Poesie,1.617,,,,,,,93.751,97.738,105.738,105.74,,0,0,0,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.739,112.738,,112.74,114.738,h,,,Guess,114.739,117.738,,,,,,,Teleskop,Mikroskop,1.334,,,,,,,105.741,109.738,117.738,117.738,,0,1,1,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.738,121.739,,121.74,121.74,,,,Read,121.741,124.738,,,,,,,Publikum,Applaus,,,,,,,,117.738,121.738,124.738,124.738,,0,2,2,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.738,131.739,,131.743,133.738,g,,,Guess,133.739,136.739,,,,,,,Pumpe,Reifen,1.295,,,,,,,124.739,128.738,136.739,136.739,,0,3,3,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.738,140.741,,140.742,140.742,,,,Read,140.743,143.738,,,,,,,Geburtstag,Kerze,,,,,,,,136.741,140.738,143.738,143.738,,0,4,4,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.739,150.738,,150.739,152.738,h,,,Guess,152.74,155.738,,,,,,,Leistung,Ehre,1.253,,,,,,,143.739,147.738,155.738,155.738,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.739,162.738,,162.738,164.739,h,,,Guess,164.742,167.737,,,,,,,Kamin,Ziegel,1.39,,,,,,,155.739,159.738,167.738,167.738,,0,6,6,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.738,171.741,,171.741,171.742,,,,Read,171.742,174.738,,,,,,,Juwel,Gold,,,,,,,,167.741,171.738,174.738,174.738,,0,7,7,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.738,178.74,,178.741,178.741,,,,Read,178.743,181.738,,,,,,,Traube,Rosine,,,,,,,,174.739,178.738,181.738,181.738,,0,8,8,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.739,185.741,,185.741,185.742,,,,Read,185.742,188.738,,,,,,,Karneval,Festival,,,,,,,,181.739,185.738,188.739,188.739,,0,9,9,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.738,192.74,,192.741,192.741,,,,Read,192.742,195.738,,,,,,,Schnorchel,Flossen,,,,,,,,188.739,192.738,195.738,195.738,,0,10,10,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.742,199.743,,199.744,199.745,,,,Read,199.745,202.738,,,,,,,Golf,Loch,,,,,,,,195.739,199.739,202.738,202.739,,0,11,11,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.74,209.738,,209.739,211.739,g,,,Guess,211.74,214.739,,,,,,,Königreich,Schloss,1.567,,,,,,,202.742,206.738,214.739,214.739,,0,12,12,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.738,218.741,,218.741,218.742,,,,Read,218.743,221.738,,,,,,,Gegenstand,Artikel,,,,,,,,214.74,218.737,221.738,221.738,,0,13,13,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.738,225.74,,225.74,225.741,,,,Read,225.742,228.738,,,,,,,Tee,Blätter,,,,,,,,221.738,225.737,228.738,228.738,,0,14,14,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.741,232.742,,232.743,232.744,,,,Read,232.745,235.738,,,,,,,Decke,Kissen,,,,,,,,228.739,232.739,235.738,235.738,,0,15,15,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.739,242.738,,242.739,244.738,h,,,Guess,244.739,247.738,,,,,,,Vergangenheit,Erinnerungen,1.183,,,,,,,235.74,239.738,247.738,247.738,,0,16,16,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.739,254.738,,254.738,256.738,h,,,Guess,256.739,259.739,,,,,,,Rauch,Nebel,1.166,,,,,,,247.739,251.738,259.739,259.739,,0,17,17,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.739,263.74,,263.74,263.741,,,,Read,263.741,266.739,,,,,,,Blumen,Bouquet,,,,,,,,259.739,263.738,266.739,266.74,,0,18,18,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.741,273.738,,273.738,275.738,,,,Guess,275.739,278.738,,,,,,,Bad,Handtuch,,,,,,,,266.742,270.738,278.738,278.739,,0,19,19,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.739,282.741,,282.742,282.743,,,,Read,282.743,285.738,,,,,,,Winkel,Kurve,,,,,,,,278.74,282.737,285.738,285.738,,0,20,20,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.738,289.74,,289.741,289.742,,,,Read,289.742,292.738,,,,,,,Brise,Luft,,,,,,,,285.738,289.737,292.738,292.738,,0,21,21,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.739,299.738,,299.742,301.737,g,,,Guess,301.739,304.737,,,,,,,Wasserfall,Felsen,1.396,,,,,,,292.739,296.738,304.739,304.739,,0,22,22,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.739,311.738,,311.738,313.738,h,,,Guess,313.739,316.737,,,,,,,Zimt,Rolle,1.159,,,,,,,304.741,308.738,316.737,316.738,,0,23,23,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.739,320.741,,320.742,320.742,,,,Read,320.743,323.737,,,,,,,Streifen,Shirt,,,,,,,,316.739,320.738,323.737,323.738,,0,24,24,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.739,330.738,,330.738,332.74,h,,,Guess,332.742,335.738,,,,,,,Beweis,Gericht,1.1,,,,,,,323.738,327.737,335.738,335.738,,0,25,25,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.739,342.738,,342.738,344.738,,,,Guess,344.74,347.738,,,,,,,Raum,Platz,,,,,,,,335.74,339.737,347.738,347.738,,0,26,26,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.739,351.741,,351.741,351.742,,,,Read,351.742,354.738,,,,,,,Wein,Abendessen,,,,,,,,347.738,351.738,354.738,354.738,,0,27,27,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.738,361.738,,361.739,363.738,g,,,Guess,363.738,366.739,,,,,,,Kante,Messer,0.764,,,,,,,354.739,358.737,366.74,366.74,,0,28,28,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.741,370.743,,370.743,370.744,,,,Read,370.745,373.738,,,,,,,Humor,Komödie,,,,,,,,366.742,370.738,373.738,373.738,,0,29,29,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.739,380.738,,380.741,382.738,g,,,Guess,382.739,385.737,,,,,,,Frieden,Harmonie,1.121,,,,,,,373.739,377.738,385.738,385.738,,0,30,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.739,389.741,,389.741,389.742,,,,Read,389.742,392.737,,,,,,,Statue,Monument,,,,,,,,385.739,389.738,392.738,392.738,,0,31,31,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.739,399.738,,399.74,401.737,f,,,Guess,401.739,404.738,,,,,,,Zeichnung,Bleistift,0.914,,,,,,,392.739,396.737,404.738,404.738,,0,32,32,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.74,408.742,,408.742,408.743,,,,Read,408.743,411.737,,,,,,,Tradition,Weihnachten,,,,,,,,404.741,408.737,411.737,411.737,,0,33,33,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.738,418.738,,418.739,420.737,g,,,Guess,420.741,423.737,,,,,,,Bar,Alkohol,0.819,,,,,,,411.738,415.737,423.737,423.737,,0,34,34,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.738,427.74,,427.74,427.741,,,,Read,427.741,430.737,,,,,,,Diskussion,Vorlesung,,,,,,,,423.737,427.737,430.738,430.738,,0,35,35,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.741,437.738,,437.74,439.737,g,,,Guess,439.739,442.737,,,,,,,Fakt,Wissen,1.073,,,,,,,430.739,434.739,442.737,442.737,,0,36,36,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.739,449.738,,449.739,451.737,h,,,Guess,451.738,454.738,,,,,,,Schauspielerin,Frau,1.139,,,,,,,442.74,446.737,454.738,454.738,,0,37,37,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.739,458.74,,458.741,458.742,,,,Read,458.742,461.738,,,,,,,Schuh,Stiefel,,,,,,,,454.739,458.738,461.738,461.738,,0,38,38,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.742,468.737,,468.74,470.737,g,,,,470.739,473.738,,,,,,,Mappe,Buch,1.009,,,,,,,461.747,465.739,473.738,475.387,space,0,39,39,36,1,1.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.389,482.387,,482.388,484.387,g,,,,484.389,487.388,,,,,,,Floh,Käfer,1.204,,,,,,,475.392,479.388,487.388,487.388,,0,40,40,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.388,494.387,,494.389,496.387,h,,,,496.388,499.389,,,,,,,Agent,Reise,1.399,,,,,,,487.388,491.388,499.389,499.389,,0,41,41,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.391,506.387,,506.388,508.387,h,,,,508.388,511.388,,,,,,,Beutel,Sack,0.69,,,,,,,499.391,503.388,511.388,511.388,,0,42,42,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.388,518.387,,518.388,520.387,h,,,,520.389,523.387,,,,,,,Shampoo,Seife,0.932,,,,,,,511.39,515.387,523.387,523.387,,0,43,43,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.388,530.387,,530.388,532.387,h,,,,532.391,535.388,,,,,,,Vogel,Feder,0.998,,,,,,,523.389,527.387,535.388,535.388,,0,44,44,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.388,542.387,,542.388,544.387,g,,,,544.389,547.387,,,,,,,Kino,Theater,0.933,,,,,,,535.391,539.387,547.387,547.387,,0,45,45,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,968776,21,weiblich,2024-12-15_14h33.46.253,guess,2024.2.4,Win32,60.0240096,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.388,554.388,,554.389,556.387,h,,,,556.388,559.388,,,,,,,Geschwister,Eltern,1.089,,,,,,,547.389,551.387,559.388,559.388,,0,46,46,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
