welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,participant,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,guess_reached.rt,guess_reached.duration,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,recall_reached.rt,recall_reached.duration,recall_select.started,recall_select.stopped,recall_selection.keys,recall_selection.rt,recall_selection.duration,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1978,71.1797,71.184,74.1792,,74.181,76.179,,76.1791,78.179,Guess,78.182,81.1791,,0,2,2,2,1,Hund,Pfote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1978,83.1796,83.1843,83.186,,83.1865,83.1872,,83.1872,83.1873,Read,83.1881,86.1792,,0,3,3,1,1,Frühstück,Brot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1963,89.879,space,3.6617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8831,93.885,,93.8861,93.8875,,,,Read,93.8889,96.8789,,,,,,,Wasserfall,Felsen,,,,,,89.8946,93.8811,96.8794,96.8822,,0,0,0,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8798,100.8812,,100.8821,100.8835,,,,Read,100.8848,103.8792,,,,,,,Mappe,Buch,,,,,,96.8972,100.8786,103.8793,103.8794,,0,1,1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8808,107.8833,,107.8843,107.8858,,,,Read,107.8874,110.8791,,,,,,,Blumen,Bouquet,,,,,,103.8964,107.879,110.8793,110.8793,,0,2,2,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.8811,114.8831,,114.884,114.8852,,,,Read,114.8868,117.8792,,,,,,,Streifen,Shirt,,,,,,110.8963,114.8788,117.8794,117.8796,,0,3,3,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.8816,121.8832,,121.884,121.8851,,,,Read,121.8866,124.879,,,,,,,Schauspielerin,Frau,,,,,,117.8964,121.8794,124.8791,124.8792,,0,4,4,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.8819,128.8833,,128.884,128.8853,,,,Read,128.8867,131.879,,,,,,,Zunge,Backe,,,,,,124.8952,128.8796,131.879,131.8792,,0,5,5,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.8812,138.8794,,138.8811,140.8805,,,,Guess,140.8836,143.8791,,,,,,,Schlüssel,Ring,,,,,,131.8958,135.8793,143.8793,143.8795,,0,6,6,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.8808,147.8826,,147.8834,147.8845,,,,Read,147.8861,150.8792,,,,,,,Golf,Loch,,,,,,143.8969,147.8789,150.8794,150.8795,,0,7,7,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.8808,154.8825,,154.8833,154.8844,,,,Read,154.8859,157.8793,,,,,,,Agent,Reise,,,,,,150.8962,154.8794,157.8794,157.8795,,0,8,8,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.8808,164.8789,,164.8808,166.8789,g,,,Guess,166.8817,169.8794,,,,,,,Beweis,Gericht,,,,,,157.8953,161.879,169.8796,169.8797,,0,9,9,52,1,1.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.881,176.8799,,176.8818,178.8793,f,,,Guess,178.8812,181.8791,,,,,,,Traube,Rosine,,,,,,169.8966,173.8794,181.8792,181.8794,,0,10,10,72,1,1.7608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.8803,188.8797,,188.8813,190.8793,h,,,Guess,190.8818,193.8796,,,,,,,Beutel,Sack,,,,,,181.8964,185.8788,193.8797,193.88,,0,11,11,13,1,1.7659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.8806,200.8794,,200.8809,202.8794,g,,,Guess,202.8819,205.8794,,,,,,,Tänzer,Musik,,,,,,193.8958,197.8791,205.8795,205.8797,,0,12,12,42,1,1.5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.8809,209.8826,,209.8834,209.8847,,,,Read,209.8864,212.8791,,,,,,,Mauer,Straße,,,,,,205.8955,209.8793,212.8793,212.8794,,0,13,13,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.8809,219.88,,219.8824,221.8794,f,,,Guess,221.8823,224.8791,,,,,,,Pumpe,Reifen,,,,,,212.8954,216.8792,224.8792,224.8793,,0,14,14,38,1,1.6706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.8808,231.8801,,231.8816,233.8794,g,,,Guess,233.8823,236.8802,,,,,,,Tee,Blätter,,,,,,224.896,228.8793,236.8802,236.8804,,0,15,15,71,1,1.2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.8808,240.8826,,240.8834,240.8847,,,,Read,240.8862,243.8792,,,,,,,Anführer,Boss,,,,,,236.8967,240.8791,243.8793,243.8794,,0,16,16,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.8811,247.8829,,247.8838,247.8852,,,,Read,247.8867,250.8799,,,,,,,Teller,Gabel,,,,,,243.8954,247.8794,250.88,250.8801,,0,17,17,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.8811,254.8832,,254.8841,254.8854,,,,Read,254.8869,257.8807,,,,,,,Schwan,Taube,,,,,,250.8964,254.8792,257.8808,257.8809,,0,18,18,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.8815,264.8798,,264.8813,266.8797,h,,,Guess,266.8826,269.8795,,,,,,,Raum,Platz,,,,,,257.8976,261.8792,269.8797,269.8797,,0,19,19,39,1,1.8554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.8812,273.8831,,273.8839,273.8853,,,,Read,273.8868,276.8791,,,,,,,Tradition,Weihnachten,,,,,,269.8957,273.8795,276.8792,276.8793,,0,20,20,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.881,283.8798,,283.8815,285.8794,f,,,Guess,285.8823,288.8795,,,,,,,Sitzgurt,Gesetz,,,,,,276.8953,280.8795,288.8796,288.8797,,0,21,21,21,1,1.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.8811,295.8798,,295.8813,297.8798,g,,,Guess,297.8822,300.8798,,,,,,,Frieden,Harmonie,,,,,,288.8967,292.8795,300.8799,300.88,,0,22,22,30,1,1.7802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.882,304.8833,,304.884,304.885,,,,Read,304.8861,307.8798,,,,,,,Königreich,Schloss,,,,,,300.8968,304.88,307.8798,307.88,,0,23,23,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.8811,311.8827,,311.8835,311.8846,,,,Read,311.8863,314.8805,,,,,,,Gegenstand,Artikel,,,,,,307.8957,311.8796,314.8806,314.8807,,0,24,24,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.8801,321.8796,,321.882,323.8799,f,,,Guess,323.8827,326.881,,,,,,,Geschwister,Eltern,,,,,,314.897,318.8789,326.8811,326.8812,,0,25,25,16,1,1.9275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.8811,333.8796,,333.8817,335.8795,g,,,Guess,335.8816,338.8798,,,,,,,Diskussion,Vorlesung,,,,,,326.8956,330.8797,338.8799,338.88,,0,26,26,27,1,1.9562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.881,342.8826,,342.8834,342.8845,,,,Read,342.8861,345.8798,,,,,,,Bad,Handtuch,,,,,,338.8959,342.8797,345.8799,345.88,,0,27,27,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.8816,349.8831,,349.884,349.8853,,,,Read,349.8868,352.8808,,,,,,,Publikum,Applaus,,,,,,345.8969,349.8797,352.881,352.8812,,0,28,28,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.8827,359.8799,,359.8819,361.8798,h,,,Guess,361.8823,364.8799,,,,,,,Schnorchel,Flossen,,,,,,352.8972,356.8805,364.88,364.8802,,0,29,29,67,1,1.5843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.8814,371.8798,,371.8813,373.8799,f,,,Guess,373.8823,376.8807,,,,,,,Rauch,Nebel,,,,,,364.8968,368.8798,376.8808,376.8809,,0,30,30,6,1,1.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.8813,380.8831,,380.8839,380.8852,,,,Read,380.8867,383.8801,,,,,,,Insel,Meer,,,,,,376.8973,380.8797,383.8802,383.8803,,0,31,31,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.882,390.8798,,390.8817,392.8803,g,,,Guess,392.8831,395.8801,,,,,,,Humor,Komödie,,,,,,383.8967,387.8805,395.8801,395.8802,,0,32,32,33,1,1.7001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.8819,402.8806,,402.8823,404.8799,f,,,Guess,404.882,407.8801,,,,,,,Chips,Salz,,,,,,395.8973,399.88,407.8801,407.8803,,0,33,33,1,1,1.6118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.8818,414.8798,,414.8813,416.8802,f,,,Guess,416.8823,419.8806,,,,,,,Eingeweide,Organ,,,,,,407.8968,411.88,419.8806,419.8807,,0,34,34,28,1,1.8742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.8811,426.8801,,426.882,428.8796,h,,,Guess,428.8822,431.8801,,,,,,,Zahnpasta,Minze,,,,,,419.8968,423.8796,431.8801,431.8803,,0,35,35,76,1,1.4317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.8812,435.8831,,435.8841,435.8854,,,,Read,435.887,438.8798,,,,,,,Geburtstag,Kerze,,,,,,431.8969,435.8796,438.8799,438.8801,,0,36,36,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.8825,442.8841,,442.8849,442.8862,,,,Read,442.8876,445.8798,,,,,,,Küche,Tisch,,,,,,438.8944,442.8806,445.8799,445.88,,0,37,37,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.8826,452.8799,,452.8821,454.88,h,,,Guess,454.882,457.8799,,,,,,,Klebstoff,Papier,,,,,,445.896,449.8801,457.88,457.8802,,0,38,38,62,1,1.2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.8813,464.8794,,464.8805,466.8804,f,,,,466.8837,469.8802,,,,,,,Service,Kunde,,,,,,457.8963,461.8799,469.8803,472.8972,space,0,39,39,8,1,1.5939,,2.9914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.8987,479.8965,,479.8984,481.8969,f,,,,481.8996,484.8966,,,,,,,Zimt,Rolle,,,,,,472.9129,476.8969,484.8968,484.8968,,0,40,40,77,1,0.3983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.8987,491.8967,,491.8984,493.8973,g,,,,493.8999,496.897,,,,,,,Experiment,Versuch,,,,,,484.9128,488.8969,496.8971,496.8972,,0,41,41,3,1,1.46,0.0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.8989,503.8973,,503.8988,505.8971,h,,,,505.8998,508.8972,,,,,,,Decke,Kissen,,,,,,496.9123,500.8971,508.8974,508.8977,,0,42,42,26,1,0.4458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127378,21,Männlich,2024-12-14_15h31.41.092,guess,2024.2.4,Linux armv81,60.24096386,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.8988,515.8978,,515.8992,517.8966,f,,,,517.899,520.8971,,,,,,,Schuh,Stiefel,,,,,,508.9131,512.897,520.8972,520.8974,,0,43,43,68,1,0.4308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
